0.0,0,161
0.1298525,0,162
0.3029892,0,163
0.4761259,0,37
0.6276205,0,36
0.7791151,0,36
0.9522518,0,36
1.103746,0,36
1.255241,0,35
1.428378,0,34
1.55823,0,29
1.731367,0,29
1.882861,0,31
2.034356,0,32
2.185851,0,33
2.337345,0,33
2.510482,0,34
2.640334,0,28
2.791829,0,28
2.986608,0,27
3.11646,0,28
3.289597,0,28
3.462733,0,28
3.614228,0,28
3.744081,0,29
3.917217,0,29
4.068712,0,27
4.241849,0,26
4.371701,0,26
4.523196,0,26
4.67469,0,25
4.847827,0,26
4.97768,0,26
5.150816,0,27
5.323953,0,27
5.453805,0,27
5.626942,0,27
5.800079,0,27
5.929931,0,27
6.081426,0,26
6.254563,0,26
6.406057,0,26
6.579194,0,25
6.75233,0,25
6.882183,0,25
7.05532,0,25
7.206814,0,25
7.358309,0,24
7.509803,0,24
7.639656,0,24
7.812792,0,24
7.964287,0,24
8.137424,0,24
8.288917,0,24
8.41877,0,24
8.591908,0,24
8.765044,0,24
8.916538,0,24
9.068034,0,24
9.219528,0,24
9.392664,0,24
9.522518,0,24
9.695654,0,24
9.86879,0,24
10.02028,0,24
10.17178,0,24
10.32328,0,24
10.49641,0,24
10.64791,0,24
10.7994,0,24
10.9509,0,24
11.10239,0,24
11.27553,0,24
11.42702,0,24
11.57851,0,24
11.73001,0,24
11.90315,0,23
12.05464,0,23
12.20614,0,23
12.35763,0,23
12.50912,0,23
12.68226,0,23
12.83376,0,23
12.98525,0,23
13.1151,0,23
13.28824,0,24
13.46138,0,24
13.61287,0,24
13.76437,0,24
13.91586,0,24
14.06736,0,24
14.24049,0,24
14.39198,0,23
14.54348,0,23
14.71662,0,23
14.86811,0,23
15.01961,0,23
15.1711,0,23
15.3226,0,23
15.47409,0,23
15.62558,0,24
15.79872,0,24
15.97186,0,24
16.10171,0,24
16.27485,0,24
16.42634,0,24
16.57783,0,24
16.75097,0,24
16.88082,0,24
17.05396,0,24
17.20546,0,24
17.35695,0,24
17.50845,0,24
17.65994,0,24
17.83308,0,24
17.98457,0,24
18.13607,0,24
18.28756,0,24
18.43905,0,24
18.61219,0,25
18.78533,0,25
18.91518,0,25
19.08832,0,25
19.21817,0,25
19.36966,0,24
19.56444,0,24
19.6943,0,24
19.86743,0,24
20.01893,0,24
20.17042,0,24
20.32192,0,24
20.47341,0,24
20.64655,0,25
20.81968,0,25
20.94954,0,25
21.12268,0,25
21.29581,0,25
21.42566,0,25
21.55552,0,25
21.72865,0,25
21.90179,0,25
22.07493,0,25
22.20478,0,25
22.35628,0,25
22.50777,0,25
22.65926,0,25
22.85404,0,25
22.98389,0,25
23.15703,0,25
23.28688,0,25
23.46002,0,25
23.63316,0,25
23.78465,0,25
23.93615,0,25
24.08764,0,25
24.26078,0,25
24.41227,0,25
24.54212,0,25
24.69362,0,25
24.84511,0,25
25.01825,0,25
25.19139,0,25
25.32124,0,25
25.49438,0,25
25.62423,0,25
25.79736,0,25
25.9705,0,26
26.122,0,26
26.27349,0,26
26.40334,0,26
26.57648,0,26
26.72798,0,26
26.90111,0,26
27.05261,0,26
27.22574,0,26
27.3556,0,25
27.52873,0,25
27.65858,0,25
27.83172,0,25
27.98322,0,25
28.13471,0,26
28.30785,0,26
28.45934,0,26
28.61084,0,26
28.76233,0,26
28.91383,0,26
29.08696,0,27
29.2601,0,27
29.38995,0,26
29.56309,0,26
29.71458,0,26
29.86608,0,26
30.01757,0,26
30.16906,0,26
30.3422,0,26
30.4937,0,26
30.64519,0,26
30.79669,0,26
30.94818,0,26
31.12132,0,26
31.25117,0,26
31.42431,0,27
31.5758,0,27
31.74894,0,27
31.90043,0,27
32.05193,0,27
32.20342,0,27
32.37656,0,27
32.5497,0,27
32.67955,0,26
32.83104,0,26
32.98254,0,26
33.15567,0,27
33.30717,0,27
33.45866,0,27
33.6318,0,27
33.7833,0,27
33.93479,0,27
34.10793,0,27
34.23778,0,27
34.38927,0,27
34.56241,0,27
34.7139,0,27
34.8654,0,27
35.01689,0,27
35.19003,0,27
35.34152,0,27
35.49302,0,27
35.64451,0,27
35.79601,0,27
35.96915,0,27
36.12064,0,27
36.27214,0,27
36.42363,0,27
36.59676,0,28
36.74826,0,28
36.89975,0,27
37.0296,0,27
37.20275,0,27
37.37588,0,27
37.52738,0,27
37.70051,0,27
37.83036,0,27
38.0035,0,27
38.17664,0,27
38.30649,0,28
38.47963,0,28
38.60948,0,28
38.78261,0,28
38.95575,0,28
39.0856,0,28
39.2371,0,28
39.38859,0,28
39.56173,0,28
39.71323,0,28
39.86472,0,28
40.03785,0,28
40.18935,0,28
40.34085,0,28
40.51398,0,28
40.68712,0,28
40.81697,0,28
40.94682,0,28
41.11996,0,28
41.2931,0,28
41.44459,0,28
41.59609,0,28
41.74758,0,28
41.89908,0,28
42.07221,0,28
42.24535,0,28
42.3752,0,28
42.5267,0,28
42.67819,0,28
42.85133,0,28
43.00282,0,28
43.15432,0,28
43.30581,0,28
43.45731,0,28
43.63044,0,29
43.78194,0,29
43.93343,0,29
44.10657,0,29
44.25806,0,29
44.40956,0,29
44.56105,0,29
44.71255,0,29
44.86404,0,29
45.01554,0,29
45.18867,0,29
45.36181,0,29
45.49166,0,29
45.64316,0,29
45.81629,0,29
45.96779,0,29
46.11928,0,29
46.29242,0,29
46.44391,0,29
46.61705,0,29
46.7469,0,29
46.92004,0,29
47.07154,0,29
47.22303,0,29
47.35288,0,29
47.52602,0,29
47.69916,0,29
47.85065,0,29
48.00214,0,29
48.132,0,29
48.30513,0,29
48.47827,0,29
48.62976,0,29
48.78126,0,29
48.91111,0,30
49.10589,0,30
49.25738,0,30
49.43052,0,30
49.56037,0,30
49.73351,0,29
49.88501,0,30
50.0365,0,30
50.18799,0,30
50.33949,0,30
50.49098,0,30
50.64248,0,30
50.77233,0,30
50.8589,0,30
51.03203,0,30
51.18353,0,30
51.37831,0,30
51.5298,0,30
51.6813,0,30
51.85443,0,30
52.00593,0,30
52.15742,0,30
52.30892,0,30
52.43877,0,31
52.63355,0,31
52.7634,0,31
52.93654,0,31
53.08803,0,30
53.23953,0,30
53.36938,0,31
53.54251,0,31
53.69401,0,31
53.84551,0,31
53.997,0,31
54.17014,0,31
54.32163,0,31
54.49477,0,31
54.62462,0,31
54.8194,0,31
54.9709,0,32
55.10075,0,32
55.27388,0,32
55.42538,0,31
55.57687,0,31
55.57687,0,31
55.72837,0,32
55.83658,0,32
56.03136,0,32
56.18285,0,32
56.33435,0,32
56.50748,0,32
56.63733,0,32
56.81047,0,32
56.96196,0,32
57.11346,0,32
57.2866,0,32
57.45973,0,32
57.61123,0,32
57.76273,0,32
57.91421,0,32
58.06571,0,32
58.23885,0,33
58.39035,0,33
58.5202,0,33
58.65005,0,33
58.60677,0,32
58.75826,0,33
58.90975,0,33
59.08289,0,33
59.23439,0,33
59.38588,0,33
59.53738,0,33
59.68887,0,33
59.86201,0,33
60.03515,0,33
60.18664,0,33
60.31649,0,33
60.51127,0,33
60.66276,0,33
60.79261,0,33
60.85754,0,33
61.05232,0,34
61.11725,0,33
61.2471,0,33
61.42024,0,33
61.57173,0,33
61.72323,0,34
61.89636,0,34
62.02621,0,34
62.221,0,34
62.35085,0,34
62.52398,0,34
62.67548,0,34
62.84861,0,34
63.00011,0,34
63.15161,0,34
63.3031,0,34
63.45459,0,34
63.60609,0,34
63.75758,0,34
63.93072,0,34
64.08221,0,34
64.23371,0,34
64.40685,0,34
64.5367,0,34
64.70983,0,34
64.83968,0,34
65.01282,0,34
65.16431,0,34
65.31581,0,34
65.48895,0,34
65.6188,0,34
65.79194,0,34
65.96508,0,34
66.11657,0,34
66.28971,0,34
66.4412,0,34
66.57105,0,34
66.76583,0,34
66.89568,0,34
67.04718,0,34
67.19867,0,34
67.35017,0,34
67.50166,0,34
67.6748,0,34
67.8263,0,34
67.97778,0,34
68.12928,0,34
68.30241,0,34
68.45391,0,34
68.60541,0,34
68.77855,0,34
68.95168,0,34
69.08154,0,35
69.25467,0,35
69.40617,0,34
69.55766,0,34
69.70915,0,34
69.86065,0,35
70.01215,0,35
70.18528,0,35
70.31513,0,35
70.46663,0,35
70.63976,0,35
70.79126,0,35
70.9644,0,35
71.09425,0,35
71.26738,0,35
71.41888,0,35
71.57038,0,35
71.72187,0,35
71.91665,0,35
72.0465,0,35
72.19799,0,35
72.37113,0,35
72.52263,0,35
72.67412,0,35
72.82561,0,35
72.97711,0,38
73.15025,0,36
73.30175,0,35
73.45323,0,35
73.62638,0,35
73.75623,0,35
73.92936,0,35
74.08086,0,35
74.23235,0,35
74.40549,0,35
74.55698,0,35
74.70848,0,36
74.88161,0,36
75.03311,0,36
75.1846,0,35
75.31445,0,35
75.48759,0,35
75.63908,0,35
75.79058,0,35
75.94208,0,35
76.09357,0,35
76.26671,0,35
76.4182,0,35
76.5697,0,35
76.74283,0,35
76.89433,0,35
77.04583,0,35
77.21896,0,35
77.34881,0,35
77.52195,0,35
77.67344,0,35
77.82494,0,35
77.99807,0,35
78.14957,0,35
78.30106,0,35
78.45256,0,35
78.60405,0,35
78.77718,0,35
78.92868,0,35
79.08018,0,35
79.23168,0,35
79.38316,0,35
79.55631,0,35
79.68616,0,35
79.8593,0,35
80.01079,0,35
80.18392,0,35
80.33542,0,35
80.48691,0,35
80.63841,0,35
80.81154,0,35
80.9414,0,35
81.11453,0,35
81.26602,0,35
81.41752,0,35
81.59065,0,35
81.74216,0,35
81.89365,0,35
82.04515,0,35
82.19664,0,35
82.36978,0,35
82.49963,0,34
82.67276,0,34
82.82426,0,34
82.9974,0,34
83.14889,0,34
83.27874,0,34
83.45188,0,34
83.60337,0,34
83.75487,0,34
83.928,0,34
84.0795,0,34
84.231,0,34
84.40414,0,34
84.55562,0,34
84.70712,0,34
84.83698,0,34
85.01012,0,34
85.16162,0,34
85.33474,0,34
85.48624,0,34
85.6161,0,34
85.78922,0,34
85.96236,0,34
86.11386,0,34
86.26536,0,34
86.41684,0,34
86.56834,0,34
86.71984,0,34
86.91462,0,34
87.04446,0,34
87.19596,0,34
87.34746,0,34
87.52058,0,34
87.67208,0,34
87.82358,0,34
87.99672,0,34
88.14822,0,34
88.29972,0,34
88.4512,0,34
88.6027,0,34
88.77584,0,34
88.9057,0,34
89.07882,0,34
89.23032,0,34
89.38182,0,34
89.5333,0,34
89.70644,0,34
89.87958,0,34
90.03108,0,34
90.16092,0,34
90.33406,0,34
90.46392,0,34
90.63704,0,34
90.78854,0,34
90.94004,0,34
91.11318,0,34
91.24302,0,34
91.41616,0,34
91.5893,0,34
91.7408,0,34
91.8923,0,33
92.0438,0,33
92.21692,0,34
92.34678,0,34
92.51992,0,33
92.64976,0,33
92.84454,0,33
92.99604,0,34
93.14754,0,34
93.29902,0,34
93.45052,0,33
93.62366,0,34
93.75352,0,34
93.92664,0,34
94.07814,0,34
94.22964,0,34
94.38112,0,34
94.53262,0,34
94.70576,0,34
94.8789,0,34
95.00876,0,34
95.16026,0,34
95.33338,0,34
95.48488,0,33
95.65802,0,33
95.78786,0,33
95.961,0,33
96.1125,0,33
96.264,0,34
96.43712,0,34
96.58862,0,33
96.74012,0,33
96.89162,0,33
97.06474,0,33
97.1946,0,33
97.36774,0,33
97.51924,0,33
97.69238,0,33
97.82222,0,33
97.99536,0,33
98.14686,0,32
98.29836,0,32
98.44984,0,33
98.60134,0,34
98.77448,0,33
98.92596,0,33
99.07746,0,33
99.2506,0,33
99.4021,0,33
99.5536,0,33
99.70508,0,32
99.85658,0,29
100.0297,0,28
100.1596,0,28
100.3327,0,28
100.4842,0,30
100.6573,0,33
100.7872,0,33
100.9603,0,33
101.1118,0,28
101.2633,0,27
101.4365,0,26
101.5879,0,26
101.7178,0,26
101.8909,0,26
102.0424,0,26
102.2156,0,26
102.3671,0,26
102.5402,0,26
102.67,0,26
102.8432,0,26
102.973,0,26
103.1462,0,26
103.3193,0,25
103.4708,0,25
103.6223,0,24
103.7738,0,24
103.9253,0,24
104.0984,0,24
104.2283,0,24
104.4014,0,24
104.5745,0,24
104.726,0,24
104.8775,0,24
105.0074,0,24
105.1589,0,24
105.3537,0,24
105.4835,0,24
105.6567,0,24
105.7865,0,24
105.9596,0,24
106.1328,0,24
106.2843,0,24
106.4358,0,24
106.5656,0,24
106.7388,0,24
106.8903,0,24
107.0418,0,24
107.2149,0,23
107.3664,0,23
107.5179,0,23
107.691,0,23
107.8425,0,23
107.994,0,23
108.1455,0,23
108.297,0,23
108.4485,0,23
108.6,0,23
108.7731,0,23
108.9463,0,23
109.0761,0,24
109.2492,0,24
109.4007,0,24
109.5522,0,24
109.6821,0,24
109.8769,0,24
110.0284,0,24
110.1799,0,25
110.3314,0,25
110.5045,0,25
110.6343,0,25
110.8075,0,25
110.959,0,24
111.1105,0,24
111.2836,0,24
111.4351,0,24
111.5649,0,24
111.5433,0,23
111.6732,0,23
111.8247,0,23
111.9545,0,23
112.1276,0,23
